project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	a260_a280_ratio	amount	analyte_quantity	analyte_type	analyte_type_id	analyte_volume	concentration	normal_tumor_genotype_snp_match	ribosomal_rna_28s_16s_ratio	spectrophotometer_method	state	well_number
TCGA-GBM	120e257d-1cf1-421f-9a6b-6a5681eaea2e	TCGA-12-0780	923fad1e-b421-4cf5-8c7b-90e53aaf3411	TCGA-12-0780-01A	c00a9108-6c22-4b64-a0f5-edaf67ebd764	TCGA-12-0780-01A-01	9a406bde-2d77-4f1e-a452-604442e121ae	TCGA-12-0780-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	UV Spec	released	'--
TCGA-GBM	120e257d-1cf1-421f-9a6b-6a5681eaea2e	TCGA-12-0780	923fad1e-b421-4cf5-8c7b-90e53aaf3411	TCGA-12-0780-01A	c00a9108-6c22-4b64-a0f5-edaf67ebd764	TCGA-12-0780-01A-01	95b95e5c-a52c-4552-b44e-74b06669ac8f	TCGA-12-0780-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-GBM	120e257d-1cf1-421f-9a6b-6a5681eaea2e	TCGA-12-0780	923fad1e-b421-4cf5-8c7b-90e53aaf3411	TCGA-12-0780-01A	c00a9108-6c22-4b64-a0f5-edaf67ebd764	TCGA-12-0780-01A-01	295efa2e-a2a2-4f7c-a0c4-df334fcb3838	TCGA-12-0780-01A-01R	1.78	'--	'--	RNA	R	'--	0.17	'--	'--	UV Spec	released	'--
TCGA-GBM	120e257d-1cf1-421f-9a6b-6a5681eaea2e	TCGA-12-0780	923fad1e-b421-4cf5-8c7b-90e53aaf3411	TCGA-12-0780-01A	c00a9108-6c22-4b64-a0f5-edaf67ebd764	TCGA-12-0780-01A-01	b0f190ba-8be4-4363-9198-fc50ea0dcfc5	TCGA-12-0780-01A-01D	1.91	'--	'--	DNA	D	'--	0.19	'--	'--	UV Spec	released	'--
TCGA-GBM	eddbca7a-d668-4c5d-9843-340d7f18e30e	TCGA-06-0238	27f0091d-3916-409e-9835-7f0181a43d7a	TCGA-06-0238-01A	ffd2c8cb-59af-413e-a441-b37cdc79bbe4	TCGA-06-0238-01A-02	690fd080-8b2c-4878-a46e-a09da310aeeb	TCGA-06-0238-01A-02D	1.9	'--	'--	DNA	D	'--	0.17	'--	'--	UV Spec	released	'--
TCGA-GBM	eddbca7a-d668-4c5d-9843-340d7f18e30e	TCGA-06-0238	27f0091d-3916-409e-9835-7f0181a43d7a	TCGA-06-0238-01A	ffd2c8cb-59af-413e-a441-b37cdc79bbe4	TCGA-06-0238-01A-02	8777e550-3c25-4e12-a3cc-4ba90019e7ae	TCGA-06-0238-01A-02T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	UV Spec	released	'--
TCGA-GBM	eddbca7a-d668-4c5d-9843-340d7f18e30e	TCGA-06-0238	27f0091d-3916-409e-9835-7f0181a43d7a	TCGA-06-0238-01A	ffd2c8cb-59af-413e-a441-b37cdc79bbe4	TCGA-06-0238-01A-02	bfad44ea-2218-407c-86f5-786663768b8c	TCGA-06-0238-01A-02R	1.8	'--	'--	RNA	R	'--	0.17	'--	'--	UV Spec	released	'--
TCGA-GBM	eddbca7a-d668-4c5d-9843-340d7f18e30e	TCGA-06-0238	27f0091d-3916-409e-9835-7f0181a43d7a	TCGA-06-0238-01A	ffd2c8cb-59af-413e-a441-b37cdc79bbe4	TCGA-06-0238-01A-02	aa0be797-845c-44f4-90e5-dcf63d334bda	TCGA-06-0238-01A-02W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-GBM	eddbca7a-d668-4c5d-9843-340d7f18e30e	TCGA-06-0238	df402570-d498-43b0-be96-35627a2a0684	TCGA-06-0238-10A	3563121f-6e55-4b6f-a064-0a40b78fb7c7	TCGA-06-0238-10A-01	e6b56ece-c5ef-400d-b2f4-073813323d7b	TCGA-06-0238-10A-01D	1.8	'--	'--	DNA	D	'--	0.14	'--	'--	UV Spec	released	'--
TCGA-GBM	eddbca7a-d668-4c5d-9843-340d7f18e30e	TCGA-06-0238	df402570-d498-43b0-be96-35627a2a0684	TCGA-06-0238-10A	3563121f-6e55-4b6f-a064-0a40b78fb7c7	TCGA-06-0238-10A-01	853a2ae3-7908-414b-82ec-c94dc8b3afd6	TCGA-06-0238-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-GBM	0aa5b68f-2b99-44d2-b17f-f4eb17fe891e	TCGA-08-0359	bd1a6de3-a82b-463f-8e44-d007012b962b	TCGA-08-0359-01A	6b1fcd60-c5cc-4f7e-adba-561bc0e1de09	TCGA-08-0359-01A-01	5c0ca26d-899e-4dbf-87f1-b3bfd241a8ce	TCGA-08-0359-01A-01R	1.8	'--	'--	RNA	R	'--	0.13	'--	'--	UV Spec	released	'--
TCGA-GBM	0aa5b68f-2b99-44d2-b17f-f4eb17fe891e	TCGA-08-0359	bd1a6de3-a82b-463f-8e44-d007012b962b	TCGA-08-0359-01A	6b1fcd60-c5cc-4f7e-adba-561bc0e1de09	TCGA-08-0359-01A-01	96c7b0e8-8a45-4749-8ba4-f08734c7c89d	TCGA-08-0359-01A-01D	1.89	'--	'--	DNA	D	'--	0.17	'--	'--	UV Spec	released	'--
TCGA-GBM	0aa5b68f-2b99-44d2-b17f-f4eb17fe891e	TCGA-08-0359	bd1a6de3-a82b-463f-8e44-d007012b962b	TCGA-08-0359-01A	6b1fcd60-c5cc-4f7e-adba-561bc0e1de09	TCGA-08-0359-01A-01	90f053a7-5e08-4d6e-9d05-b401b1bd925a	TCGA-08-0359-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	UV Spec	released	'--
TCGA-GBM	0aa5b68f-2b99-44d2-b17f-f4eb17fe891e	TCGA-08-0359	bd1a6de3-a82b-463f-8e44-d007012b962b	TCGA-08-0359-01A	6b1fcd60-c5cc-4f7e-adba-561bc0e1de09	TCGA-08-0359-01A-01	a2181417-d682-403c-915d-efa339a7cf92	TCGA-08-0359-01A-01G	1.9	'--	'--	GenomePlex (Rubicon) Amplified DNA	G	'--	0.17	'--	'--	UV Spec	released	'--
TCGA-GBM	0aa5b68f-2b99-44d2-b17f-f4eb17fe891e	TCGA-08-0359	bd1a6de3-a82b-463f-8e44-d007012b962b	TCGA-08-0359-01A	6b1fcd60-c5cc-4f7e-adba-561bc0e1de09	TCGA-08-0359-01A-01	c1f61846-46e9-4206-9b87-68e9618852c3	TCGA-08-0359-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-GBM	0aa5b68f-2b99-44d2-b17f-f4eb17fe891e	TCGA-08-0359	967c446f-be2c-4ca9-aa65-a31e8ecc0941	TCGA-08-0359-11A	863a25cc-8d7e-440e-b98d-72941e53a313	TCGA-08-0359-11A-01	3ec82364-e5f1-41d3-a4ec-9e81f7616165	TCGA-08-0359-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-GBM	0aa5b68f-2b99-44d2-b17f-f4eb17fe891e	TCGA-08-0359	967c446f-be2c-4ca9-aa65-a31e8ecc0941	TCGA-08-0359-11A	863a25cc-8d7e-440e-b98d-72941e53a313	TCGA-08-0359-11A-01	e8bf28b0-0f45-4f3f-b380-14cd867c81ba	TCGA-08-0359-11A-01G	1.9	'--	'--	GenomePlex (Rubicon) Amplified DNA	G	'--	0.18	'--	'--	UV Spec	released	'--
TCGA-GBM	5438322c-9db0-4974-ba01-801020559f97	TCGA-32-4209	4f6c734b-d4f5-441f-8977-b6de07aa7a8f	TCGA-32-4209-10A	fb3d3c7d-adcc-4d04-ad79-45966af979dd	TCGA-32-4209-10A-01	0938b0a2-974e-41b2-9b19-d9835791d446	TCGA-32-4209-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Yes	'--	UV Spec	released	'--
TCGA-GBM	5438322c-9db0-4974-ba01-801020559f97	TCGA-32-4209	4f6c734b-d4f5-441f-8977-b6de07aa7a8f	TCGA-32-4209-10A	fb3d3c7d-adcc-4d04-ad79-45966af979dd	TCGA-32-4209-10A-01	791ea46f-7677-43fe-9f07-988e3be0989f	TCGA-32-4209-10A-01D	1.9	'--	'--	DNA	D	'--	0.15	Yes	'--	UV Spec	released	'--
TCGA-GBM	5438322c-9db0-4974-ba01-801020559f97	TCGA-32-4209	645fc875-7186-4f2f-b8cc-872413bd98b8	TCGA-32-4209-01A	edd45147-777f-4bfb-90e6-7b230f95fa4b	TCGA-32-4209-01A-01	cf248785-2ee9-40ee-8933-fa00f4bfdc08	TCGA-32-4209-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	UV Spec	released	'--
TCGA-GBM	5438322c-9db0-4974-ba01-801020559f97	TCGA-32-4209	645fc875-7186-4f2f-b8cc-872413bd98b8	TCGA-32-4209-01A	edd45147-777f-4bfb-90e6-7b230f95fa4b	TCGA-32-4209-01A-01	bcbbef95-24c0-4a92-9815-a37825d75a5a	TCGA-32-4209-01A-01R	1.8	'--	'--	RNA	R	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-GBM	5438322c-9db0-4974-ba01-801020559f97	TCGA-32-4209	645fc875-7186-4f2f-b8cc-872413bd98b8	TCGA-32-4209-01A	edd45147-777f-4bfb-90e6-7b230f95fa4b	TCGA-32-4209-01A-01	64d67205-525c-4d97-b94b-98241c7bd525	TCGA-32-4209-01A-01D	1.9	'--	'--	DNA	D	'--	0.15	Yes	'--	UV Spec	released	'--
TCGA-GBM	5438322c-9db0-4974-ba01-801020559f97	TCGA-32-4209	645fc875-7186-4f2f-b8cc-872413bd98b8	TCGA-32-4209-01A	edd45147-777f-4bfb-90e6-7b230f95fa4b	TCGA-32-4209-01A-01	c53f605c-fffa-44bf-bd58-d707f8d9cbdd	TCGA-32-4209-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Yes	'--	UV Spec	released	'--
TCGA-GBM	652a39f0-c539-4303-bedc-f0d7f4669d9f	TCGA-06-0644	b89f08fa-e0f7-4b0f-9c97-fdc8b3fc40f0	TCGA-06-0644-01A	37af7534-d545-45ee-9de3-387ad85d98f7	TCGA-06-0644-01A-02	f914ffd0-1523-418b-9608-c370ed57f258	TCGA-06-0644-01A-02T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	UV Spec	released	'--
TCGA-GBM	652a39f0-c539-4303-bedc-f0d7f4669d9f	TCGA-06-0644	b89f08fa-e0f7-4b0f-9c97-fdc8b3fc40f0	TCGA-06-0644-01A	37af7534-d545-45ee-9de3-387ad85d98f7	TCGA-06-0644-01A-02	0067b2ff-560c-4b6b-93e1-e44eb4a1bb91	TCGA-06-0644-01A-02W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-GBM	652a39f0-c539-4303-bedc-f0d7f4669d9f	TCGA-06-0644	b89f08fa-e0f7-4b0f-9c97-fdc8b3fc40f0	TCGA-06-0644-01A	37af7534-d545-45ee-9de3-387ad85d98f7	TCGA-06-0644-01A-02	9638e8f7-7279-48cb-bae0-fd8f9243bd60	TCGA-06-0644-01A-02D	1.9	'--	'--	DNA	D	'--	0.16	'--	'--	UV Spec	released	'--
TCGA-GBM	652a39f0-c539-4303-bedc-f0d7f4669d9f	TCGA-06-0644	b89f08fa-e0f7-4b0f-9c97-fdc8b3fc40f0	TCGA-06-0644-01A	37af7534-d545-45ee-9de3-387ad85d98f7	TCGA-06-0644-01A-02	fe20d3dd-d465-4604-9743-953178a4f50e	TCGA-06-0644-01A-02R	1.8	'--	'--	RNA	R	'--	0.18	'--	'--	UV Spec	released	'--
TCGA-GBM	652a39f0-c539-4303-bedc-f0d7f4669d9f	TCGA-06-0644	f58f42a8-795c-41ef-bd91-abc47f85a2dc	TCGA-06-0644-10A	16cfed16-66cb-48f1-9b65-3973fc9dda9e	TCGA-06-0644-10A-01	90588b4c-41b9-4640-8a2d-4bf1b9b82f55	TCGA-06-0644-10A-01D	1.9	'--	'--	DNA	D	'--	0.17	'--	'--	UV Spec	released	'--
TCGA-GBM	652a39f0-c539-4303-bedc-f0d7f4669d9f	TCGA-06-0644	f58f42a8-795c-41ef-bd91-abc47f85a2dc	TCGA-06-0644-10A	16cfed16-66cb-48f1-9b65-3973fc9dda9e	TCGA-06-0644-10A-01	e12714be-1bfd-4084-8b53-33abcff9c3fa	TCGA-06-0644-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-GBM	224235c1-5b6e-48d5-a5d1-777dfede0f1e	TCGA-06-0168	1037b0e7-9d2c-4d10-8695-575926a4e4a4	TCGA-06-0168-10A	24f29a7f-7ed0-4d22-bf97-c5672ff2dd92	TCGA-06-0168-10A-01	35f8e2c9-985d-4c30-b8d3-274d26eeabbb	TCGA-06-0168-10A-01D	1.8	'--	'--	DNA	D	'--	0.19	'--	'--	UV Spec	released	'--
TCGA-GBM	224235c1-5b6e-48d5-a5d1-777dfede0f1e	TCGA-06-0168	1037b0e7-9d2c-4d10-8695-575926a4e4a4	TCGA-06-0168-10A	24f29a7f-7ed0-4d22-bf97-c5672ff2dd92	TCGA-06-0168-10A-01	105482e0-6bb4-477b-8a4a-be887ae29782	TCGA-06-0168-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-GBM	224235c1-5b6e-48d5-a5d1-777dfede0f1e	TCGA-06-0168	d2fd4201-0a18-445e-8f83-ba67f4343e92	TCGA-06-0168-01A	522609b1-9b30-425f-91cb-3f2310769356	TCGA-06-0168-01A-01	9a22fc0b-eb14-4521-8462-bf4549bc63e5	TCGA-06-0168-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	UV Spec	released	'--
TCGA-GBM	224235c1-5b6e-48d5-a5d1-777dfede0f1e	TCGA-06-0168	d2fd4201-0a18-445e-8f83-ba67f4343e92	TCGA-06-0168-01A	522609b1-9b30-425f-91cb-3f2310769356	TCGA-06-0168-01A-01	d9c439fc-3836-4064-a956-89b088be703e	TCGA-06-0168-01A-01D	1.89	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-GBM	224235c1-5b6e-48d5-a5d1-777dfede0f1e	TCGA-06-0168	d2fd4201-0a18-445e-8f83-ba67f4343e92	TCGA-06-0168-01A	522609b1-9b30-425f-91cb-3f2310769356	TCGA-06-0168-01A-01	54dd0ee5-da67-4e9b-b6f7-063ae61bd1e0	TCGA-06-0168-01A-01R	1.79	'--	'--	RNA	R	'--	0.17	'--	'--	UV Spec	released	'--
TCGA-GBM	224235c1-5b6e-48d5-a5d1-777dfede0f1e	TCGA-06-0168	d2fd4201-0a18-445e-8f83-ba67f4343e92	TCGA-06-0168-01A	522609b1-9b30-425f-91cb-3f2310769356	TCGA-06-0168-01A-01	76f38b06-8fc0-4159-9b4b-2b56e91c416f	TCGA-06-0168-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-GBM	224235c1-5b6e-48d5-a5d1-777dfede0f1e	TCGA-06-0168	d2fd4201-0a18-445e-8f83-ba67f4343e92	TCGA-06-0168-01A	646e0e73-7304-4825-80c7-43eb996a08fd	TCGA-06-0168-01A-02	e392c1da-7b8a-46f8-86b5-a76734fb0274	TCGA-06-0168-01A-02T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	UV Spec	released	'--
TCGA-GBM	224235c1-5b6e-48d5-a5d1-777dfede0f1e	TCGA-06-0168	d2fd4201-0a18-445e-8f83-ba67f4343e92	TCGA-06-0168-01A	646e0e73-7304-4825-80c7-43eb996a08fd	TCGA-06-0168-01A-02	fd58db38-a5f9-4a98-80ee-e3dd0cfda36e	TCGA-06-0168-01A-02W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-GBM	224235c1-5b6e-48d5-a5d1-777dfede0f1e	TCGA-06-0168	d2fd4201-0a18-445e-8f83-ba67f4343e92	TCGA-06-0168-01A	646e0e73-7304-4825-80c7-43eb996a08fd	TCGA-06-0168-01A-02	903f4722-da82-40be-80b1-1f90555a30d1	TCGA-06-0168-01A-02D	1.89	'--	'--	DNA	D	'--	0.17	'--	'--	UV Spec	released	'--
TCGA-GBM	224235c1-5b6e-48d5-a5d1-777dfede0f1e	TCGA-06-0168	d2fd4201-0a18-445e-8f83-ba67f4343e92	TCGA-06-0168-01A	646e0e73-7304-4825-80c7-43eb996a08fd	TCGA-06-0168-01A-02	946f9b1f-e4e2-4891-96bb-7dc412055d6e	TCGA-06-0168-01A-02R	1.8	'--	'--	RNA	R	'--	0.17	'--	'--	UV Spec	released	'--
TCGA-GBM	e17a6048-7a72-42c0-ad3f-97cbff02bc9f	TCGA-19-2629	2e71f2fc-5dbc-4d21-935b-c1a0e9294f5f	TCGA-19-2629-10A	7e14c74e-e8dc-487f-8fc5-afb93f3a5457	TCGA-19-2629-10A-01	f5f4c11a-71e5-4289-8c2f-14b69a6e9d3e	TCGA-19-2629-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-GBM	e17a6048-7a72-42c0-ad3f-97cbff02bc9f	TCGA-19-2629	2e71f2fc-5dbc-4d21-935b-c1a0e9294f5f	TCGA-19-2629-10A	7e14c74e-e8dc-487f-8fc5-afb93f3a5457	TCGA-19-2629-10A-01	5062a4c2-4255-4b04-b8e6-2fdb96f345a2	TCGA-19-2629-10A-01D	1.9	'--	'--	DNA	D	'--	0.17	'--	'--	UV Spec	released	'--
TCGA-GBM	e17a6048-7a72-42c0-ad3f-97cbff02bc9f	TCGA-19-2629	b89a4d5d-ee24-4052-b454-b67169328737	TCGA-19-2629-01A	1be70b75-e82b-4fa0-8ad6-5f5d6f0f229d	TCGA-19-2629-01A-01	977e5fdc-4d12-4352-8e9e-60c548a7c6fd	TCGA-19-2629-01A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-GBM	e17a6048-7a72-42c0-ad3f-97cbff02bc9f	TCGA-19-2629	b89a4d5d-ee24-4052-b454-b67169328737	TCGA-19-2629-01A	1be70b75-e82b-4fa0-8ad6-5f5d6f0f229d	TCGA-19-2629-01A-01	6e194b40-5cb9-45e2-abd1-83993d58a38d	TCGA-19-2629-01A-01R	1.8	'--	'--	RNA	R	'--	0.16	'--	'--	UV Spec	released	'--
TCGA-GBM	e17a6048-7a72-42c0-ad3f-97cbff02bc9f	TCGA-19-2629	b89a4d5d-ee24-4052-b454-b67169328737	TCGA-19-2629-01A	1be70b75-e82b-4fa0-8ad6-5f5d6f0f229d	TCGA-19-2629-01A-01	726b2de1-9a00-4653-880e-cf73fe74d7e5	TCGA-19-2629-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-GBM	e17a6048-7a72-42c0-ad3f-97cbff02bc9f	TCGA-19-2629	b89a4d5d-ee24-4052-b454-b67169328737	TCGA-19-2629-01A	1be70b75-e82b-4fa0-8ad6-5f5d6f0f229d	TCGA-19-2629-01A-01	c5c6ebe0-c670-46fa-8d67-34765f097748	TCGA-19-2629-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	UV Spec	released	'--
TCGA-GBM	4a85a43b-4dbc-4081-b552-df06eef1ad80	TCGA-06-0166	540986e9-a6ae-4b39-b359-bb1237d56ab8	TCGA-06-0166-10A	9e598975-e261-4329-a56f-e3cddee05e2c	TCGA-06-0166-10A-01	ce6dbe52-f496-4a88-98df-8f88b4533e6a	TCGA-06-0166-10A-01D	1.86	'--	'--	DNA	D	'--	0.16	'--	'--	UV Spec	released	'--
TCGA-GBM	4a85a43b-4dbc-4081-b552-df06eef1ad80	TCGA-06-0166	540986e9-a6ae-4b39-b359-bb1237d56ab8	TCGA-06-0166-10A	9e598975-e261-4329-a56f-e3cddee05e2c	TCGA-06-0166-10A-01	5add41e0-f755-4484-9db2-e57ab0fba699	TCGA-06-0166-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-GBM	4a85a43b-4dbc-4081-b552-df06eef1ad80	TCGA-06-0166	540986e9-a6ae-4b39-b359-bb1237d56ab8	TCGA-06-0166-10A	9e598975-e261-4329-a56f-e3cddee05e2c	TCGA-06-0166-10A-01	ba23485c-ec1a-43bf-a376-e6dd7655b875	TCGA-06-0166-10A-01G	'--	'--	'--	GenomePlex (Rubicon) Amplified DNA	G	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-GBM	4a85a43b-4dbc-4081-b552-df06eef1ad80	TCGA-06-0166	e9b25d13-8caa-4bd7-b8f3-55ca889a2ef2	TCGA-06-0166-01A	5cf5dd31-9449-4e21-8434-5cf776066dbd	TCGA-06-0166-01A-01	615ef3fc-9a37-4491-b6ad-2e77d43830ce	TCGA-06-0166-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	UV Spec	released	'--
TCGA-GBM	4a85a43b-4dbc-4081-b552-df06eef1ad80	TCGA-06-0166	e9b25d13-8caa-4bd7-b8f3-55ca889a2ef2	TCGA-06-0166-01A	5cf5dd31-9449-4e21-8434-5cf776066dbd	TCGA-06-0166-01A-01	327be148-6fc2-4b64-bbe5-481252d861ae	TCGA-06-0166-01A-01G	'--	'--	'--	GenomePlex (Rubicon) Amplified DNA	G	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-GBM	4a85a43b-4dbc-4081-b552-df06eef1ad80	TCGA-06-0166	e9b25d13-8caa-4bd7-b8f3-55ca889a2ef2	TCGA-06-0166-01A	5cf5dd31-9449-4e21-8434-5cf776066dbd	TCGA-06-0166-01A-01	748d104d-0802-4aee-9c56-ef096bef3786	TCGA-06-0166-01A-01D	1.89	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-GBM	4a85a43b-4dbc-4081-b552-df06eef1ad80	TCGA-06-0166	e9b25d13-8caa-4bd7-b8f3-55ca889a2ef2	TCGA-06-0166-01A	5cf5dd31-9449-4e21-8434-5cf776066dbd	TCGA-06-0166-01A-01	5d8af778-0538-4bef-be5d-d4f4010c6c35	TCGA-06-0166-01A-01R	1.81	'--	'--	RNA	R	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-GBM	4a85a43b-4dbc-4081-b552-df06eef1ad80	TCGA-06-0166	e9b25d13-8caa-4bd7-b8f3-55ca889a2ef2	TCGA-06-0166-01A	5cf5dd31-9449-4e21-8434-5cf776066dbd	TCGA-06-0166-01A-01	43c8627d-7cbd-4c72-825b-0c4566ed3d5f	TCGA-06-0166-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-GBM	ba383ea6-c885-49f0-bddc-e00be0230a6b	TCGA-06-2563	ee0cba71-5097-4e3e-a865-b4ba9bc9e15e	TCGA-06-2563-10A	d3d8f56c-1310-4afc-ba88-c169eacc3b82	TCGA-06-2563-10A-01	19d9184d-0235-43a3-a9b3-ac10861d0cf9	TCGA-06-2563-10A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-GBM	ba383ea6-c885-49f0-bddc-e00be0230a6b	TCGA-06-2563	ee0cba71-5097-4e3e-a865-b4ba9bc9e15e	TCGA-06-2563-10A	d3d8f56c-1310-4afc-ba88-c169eacc3b82	TCGA-06-2563-10A-01	f3db071a-a7a3-46c9-afaa-7ad5e22b241b	TCGA-06-2563-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-GBM	ba383ea6-c885-49f0-bddc-e00be0230a6b	TCGA-06-2563	53576d9b-d84c-40ac-8a82-ac6bc81180a2	TCGA-06-2563-01A	530a6417-bc53-44f6-a16f-b1afc42c909c	TCGA-06-2563-01A-01	51c64b49-da83-47ba-ab52-be43992ea0ad	TCGA-06-2563-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-GBM	ba383ea6-c885-49f0-bddc-e00be0230a6b	TCGA-06-2563	53576d9b-d84c-40ac-8a82-ac6bc81180a2	TCGA-06-2563-01A	530a6417-bc53-44f6-a16f-b1afc42c909c	TCGA-06-2563-01A-01	cf82c3dd-f2fc-4851-af80-a52a751b3698	TCGA-06-2563-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	UV Spec	released	'--
TCGA-GBM	ba383ea6-c885-49f0-bddc-e00be0230a6b	TCGA-06-2563	53576d9b-d84c-40ac-8a82-ac6bc81180a2	TCGA-06-2563-01A	530a6417-bc53-44f6-a16f-b1afc42c909c	TCGA-06-2563-01A-01	fa0fa8f7-a48a-452d-b2f5-f346d59fa2c9	TCGA-06-2563-01A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-GBM	ba383ea6-c885-49f0-bddc-e00be0230a6b	TCGA-06-2563	53576d9b-d84c-40ac-8a82-ac6bc81180a2	TCGA-06-2563-01A	530a6417-bc53-44f6-a16f-b1afc42c909c	TCGA-06-2563-01A-01	8f10d814-c85a-440c-8b39-b732ee2fc9ef	TCGA-06-2563-01A-01R	1.8	'--	'--	RNA	R	'--	0.16	'--	'--	UV Spec	released	'--
TCGA-GBM	1e63e985-fbb7-4e43-93a5-e718d0b4ad09	TCGA-02-0432	d65cdb49-6b19-4c5a-8903-58a6bc91a769	TCGA-02-0432-01A	9f33dc22-da40-419b-9f65-720bb72408d9	TCGA-02-0432-01A-02	20f82cb2-cce6-48df-8bad-b4ffe7d17965	TCGA-02-0432-01A-02D	1.92	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-GBM	1e63e985-fbb7-4e43-93a5-e718d0b4ad09	TCGA-02-0432	d65cdb49-6b19-4c5a-8903-58a6bc91a769	TCGA-02-0432-01A	9f33dc22-da40-419b-9f65-720bb72408d9	TCGA-02-0432-01A-02	6e67efa5-f2b3-4715-9358-3230ba7c85e6	TCGA-02-0432-01A-02R	1.82	'--	'--	RNA	R	'--	0.17	'--	'--	UV Spec	released	'--
TCGA-GBM	1e63e985-fbb7-4e43-93a5-e718d0b4ad09	TCGA-02-0432	d65cdb49-6b19-4c5a-8903-58a6bc91a769	TCGA-02-0432-01A	9f33dc22-da40-419b-9f65-720bb72408d9	TCGA-02-0432-01A-02	2f3e15b5-398b-4c4a-b491-6770a9aceb1d	TCGA-02-0432-01A-02T	'--	'--	'--	Total RNA	T	'--	0.1	'--	'--	UV Spec	released	'--
TCGA-GBM	c9b25b65-ef41-4ffb-8b1c-a9e3a3c5cd8c	TCGA-02-0115	7aa90992-85c5-4eb2-84d5-ba54a6f50dd8	TCGA-02-0115-10A	0c026519-6e7f-40a7-8eef-596961e94f4b	TCGA-02-0115-10A-01	45952533-5ede-4e31-bd8e-fec6057dbe38	TCGA-02-0115-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
